Subject,Procedure[Trial],Start.OnsetTime,Images.OnsetTime,Condition.paramod,Images.ACC,Images.RT
32,2,18383,278424,0,1,394
32,2,18383,281546,0,1,488
32,2,18383,284069,0,1,458
32,2,18383,288453,0,1,572
32,2,18383,292354,0,1,720
32,2,18383,295725,0,1,565
32,1,18383,315450,1,1,884
32,1,18383,319169,1,1,968
32,1,18383,322274,3,1,1206
32,1,18383,326109,3,1,913
32,1,18383,328965,1,1,840
32,1,18383,332352,3,0,1161
32,1,18383,335556,3,0,1307
32,1,18383,339109,2,0,1201
32,1,18383,343044,2,1,1304
32,2,18383,363300,0,1,1007
32,2,18383,366638,0,1,637
32,2,18383,370606,0,1,519
32,2,18383,374059,0,1,481
32,2,18383,376882,0,1,1175
32,2,18383,379887,0,1,485
32,2,18383,382809,0,1,510
32,2,18383,386362,0,1,495
32,2,18383,389301,0,1,491
32,2,18383,393236,0,1,437
37,1,44035,53366,2,1,1206
37,1,44035,57401,1,1,602
37,1,44035,60340,3,1,968
37,1,44035,63744,3,1,799
37,1,44035,67778,1,1,828
37,1,44035,71448,3,0,638
37,1,44035,75017,1,1,1330
37,1,44035,78288,2,0,986
37,1,44035,82522,1,0,589
37,2,44035,101865,0,1,602
37,2,44035,104704,0,1,406
37,2,44035,107244,0,1,477
37,2,44035,110050,0,1,344
37,2,44035,113736,0,1,520
37,2,44035,117190,0,1,447
37,2,44035,121374,0,1,317
37,2,44035,124628,0,1,473
37,2,44035,128131,0,0,378
37,2,44035,130555,0,1,414
37,1,44035,150031,3,1,925
37,1,44035,153202,3,1,944
37,1,44035,156789,2,1,897
37,1,44035,161122,2,1,841
37,1,44035,165506,3,1,802
37,1,44035,169540,2,0,532
37,1,44035,173010,2,1,1136
37,1,44035,177277,1,1,660
37,1,44035,179569,1,1,1196
37,2,44035,200323,0,1,388
37,2,44035,203345,0,1,459
37,2,44035,206051,0,1,511
37,2,44035,208807,0,1,686
37,2,44035,211630,0,1,821
37,2,44035,215100,0,1,340
37,2,44035,218271,0,1,667
37,2,44035,220778,0,1,650
37,2,44035,223767,0,1,477
37,2,44035,226490,0,1,615
37,2,44035,229346,0,1,422
37,1,44035,248722,2,1,444
37,1,44035,250913,2,1,1412
37,1,44035,255164,1,1,1475
37,1,44035,259663,1,1,1328
37,1,44035,264528,2,1,1290
37,1,44035,268247,1,0,1244
37,1,44035,272033,1,1,911
37,1,44035,276084,3,1,1116
37,2,44035,296357,0,0,1237
37,2,44035,300923,0,1,582
37,2,44035,304343,0,1,389
37,2,44035,306867,0,1,622
37,2,44035,310221,0,0,676
37,2,44035,312927,0,1,428
37,2,44035,317294,0,1,2170
37,2,44035,322806,0,1,745
37,2,44035,326193,0,1,581
37,1,44035,345934,1,1,930
37,1,44035,349703,1,0,953
37,1,44035,352792,3,1,1308
37,1,44035,356743,3,1,776
37,1,44035,359466,1,1,982
37,1,44035,362986,3,0,664
37,1,44035,365692,3,1,1348
37,1,44035,369329,2,0,840
37,1,44035,372898,2,0,752
37,2,44035,392606,0,0,0
37,2,44035,397438,0,0,0
37,2,44035,403266,0,0,0
37,2,44035,408695,0,1,1776
37,2,44035,412813,0,1,1918
37,2,44035,416565,0,1,1124
37,2,44035,420135,0,1,973
40,1,45470,54801,2,0,1509
40,1,45470,59151,1,1,1048
40,1,45470,62538,3,1,2054
40,1,45470,67038,3,1,1574
40,1,45470,71853,1,0,1328
40,1,45470,76020,3,1,1703
40,1,45470,80669,1,0,2008
40,1,45470,84621,2,1,1956
40,2,45470,106338,0,1,544
40,2,45470,109111,0,1,424
40,2,45470,111684,0,1,518
40,2,45470,114540,0,1,499
40,2,45470,118375,0,1,483
40,2,45470,121796,0,1,719
40,2,45470,126245,0,1,513
40,2,45470,129699,0,1,656
40,2,45470,133401,0,1,467
40,2,45470,135908,0,1,585
40,1,45470,155550,3,1,961
40,1,45470,158755,3,1,1666
40,1,45470,163055,2,1,1672
40,1,45470,168169,2,1,1298
40,1,45470,173000,3,1,1625
40,1,45470,177865,2,1,1123
40,1,45470,181933,2,1,1367
40,2,45470,202969,0,1,398
40,2,45470,206007,0,1,538
40,2,45470,208780,0,1,1736
40,2,45470,212748,0,1,368
40,2,45470,215255,0,1,451
40,2,45470,218344,0,1,585
40,2,45470,221764,0,1,461
40,2,45470,224072,0,1,443
40,2,45470,226845,0,1,502
40,2,45470,229584,0,1,399
40,2,45470,232224,0,1,562
40,1,45470,251750,2,1,1135
40,1,45470,254622,2,1,1903
40,1,45470,259354,1,1,2541
40,1,45470,264883,1,1,1372
40,1,45470,269797,2,0,858
40,1,45470,273101,1,1,1707
40,1,45470,277352,1,1,1411
40,2,45470,298421,0,1,416
40,2,45470,302174,0,1,432
40,2,45470,305445,0,1,495
40,2,45470,308084,0,1,452
40,2,45470,311272,0,1,396
40,2,45470,313713,0,1,577
40,2,45470,318229,0,1,491
40,2,45470,322048,0,1,459
40,2,45470,325153,0,1,549
40,2,45470,328341,0,1,455
40,1,45470,348447,1,1,1232
40,1,45470,352515,1,1,1324
40,1,45470,355968,3,1,1422
40,1,45470,360020,3,1,2594
40,1,45470,364453,1,1,1750
40,1,45470,368736,3,1,1798
40,1,45470,372572,3,1,1586
40,1,45470,376390,2,0,1876
40,2,45470,397526,0,1,964
40,2,45470,400830,0,1,332
40,2,45470,404500,0,1,629
40,2,45470,408070,0,1,299
40,2,45470,410709,0,1,518
40,2,45470,413051,0,1,930
40,2,45470,416421,0,1,462
40,2,45470,419924,0,1,399
40,2,45470,422763,0,1,391
40,2,45470,426599,0,1,405
308,1,107351,116683,2,1,2027
308,1,107351,121547,1,1,1700
308,1,107351,125582,3,0,954
308,1,107351,128969,3,1,958
308,1,107351,133153,1,0,3060
308,1,107351,138483,3,1,1947
308,1,107351,143364,1,0,2135
308,2,107351,163969,0,1,600
308,2,107351,166808,0,1,454
308,2,107351,169399,0,1,531
308,2,107351,172271,0,1,389
308,2,107351,175990,0,1,485
308,2,107351,179410,0,1,395
308,2,107351,183545,0,1,481
308,2,107351,186965,0,1,474
308,2,107351,190485,0,1,433
308,2,107351,192959,0,1,452
308,1,107351,212468,3,1,1247
308,1,107351,215955,3,1,757
308,1,107351,219358,2,1,2610
308,1,107351,225286,2,1,2702
308,1,107351,231313,3,1,1524
308,1,107351,236078,2,1,1968
308,1,107351,240976,2,1,1005
308,2,107351,261631,0,1,634
308,2,107351,264902,0,1,554
308,2,107351,267691,0,1,478
308,2,107351,270414,0,1,510
308,2,107351,273054,0,1,568
308,2,107351,276258,0,1,422
308,2,107351,279513,0,1,414
308,2,107351,281754,0,1,501
308,2,107351,284593,0,1,457
308,2,107351,287283,0,1,526
308,2,107351,290039,0,1,557
308,1,107351,309565,2,1,1193
308,1,107351,312504,2,1,1235
308,1,107351,316572,1,1,1382
308,1,107351,320988,1,1,2760
308,1,107351,327015,2,1,1463
308,1,107351,330917,1,1,1619
308,1,107351,335068,1,1,1439
308,2,107351,356154,0,1,1159
308,2,107351,360654,0,1,1227
308,2,107351,364722,0,1,569
308,2,107351,367428,0,1,512
308,2,107351,370682,0,1,423
308,2,107351,373140,0,1,384
308,2,107351,377457,0,1,306
308,2,107351,381093,0,1,471
308,2,107351,384198,0,1,438
308,1,107351,403806,1,1,2146
308,1,107351,408787,1,1,1781
308,1,107351,412706,3,1,1520
308,1,107351,416857,3,1,929
308,1,107351,419729,1,1,1224
308,1,107351,423498,3,0,1108
308,1,107351,426636,3,1,991
308,1,107351,429857,2,0,1914
308,2,107351,451027,0,1,617
308,2,107351,453982,0,1,522
308,2,107351,457834,0,1,589
308,2,107351,461354,0,1,739
308,2,107351,464442,0,1,530
308,2,107351,466816,0,1,584
308,2,107351,469838,0,1,882
308,2,107351,473757,0,1,377
308,2,107351,476579,0,1,512
308,2,107351,480531,0,1,503
316,1,51619,60961,2,0,842
316,1,51619,64628,1,0,875
316,1,51619,67848,3,0,795
316,1,51619,71084,3,0,853
316,1,51619,75166,1,0,703
316,1,51619,78700,3,0,845
316,1,51619,82483,1,0,948
316,1,51619,85371,2,0,781
316,1,51619,89387,1,0,746
316,2,51619,108884,0,0,478
316,2,51619,111589,0,0,420
316,2,51619,114145,0,0,425
316,2,51619,116916,0,0,388
316,2,51619,120633,0,0,475
316,2,51619,124051,0,0,484
316,2,51619,128266,0,0,453
316,2,51619,131651,0,0,493
316,2,51619,135186,0,0,453
316,2,51619,137675,0,0,513
316,1,51619,157305,3,0,740
316,1,51619,160292,3,0,669
316,1,51619,163594,2,0,723
316,1,51619,167743,2,0,989
316,1,51619,172273,3,0,898
316,1,51619,176405,2,0,1299
316,1,51619,180636,2,0,697
316,1,51619,184469,1,0,1013
316,1,51619,187124,1,0,941
316,2,51619,207634,0,0,449
316,2,51619,210721,0,0,429
316,2,51619,213393,0,0,501
316,2,51619,216131,0,0,415
316,2,51619,218686,0,0,429
316,2,51619,221756,0,0,479
316,2,51619,225075,0,0,473
316,2,51619,227398,0,0,479
316,2,51619,230219,0,0,550
316,2,51619,233007,0,0,431
316,2,51619,235678,0,0,570
316,1,51619,255193,2,0,560
316,1,51619,257499,2,0,725
316,1,51619,261067,1,0,1957
316,1,51619,266062,1,0,663
316,1,51619,270260,2,0,710
316,1,51619,273413,1,0,740
316,1,51619,276698,1,0,786
316,1,51619,280614,3,0,706
316,1,51619,283950,3,0,902
316,2,51619,304194,0,0,487
316,2,51619,308011,0,0,695
316,2,51619,311545,0,0,892
316,2,51619,314582,0,0,575
316,2,51619,317901,0,0,458
316,2,51619,320390,0,0,498
316,2,51619,324820,0,0,581
316,2,51619,328737,0,0,445
316,2,51619,331823,0,0,473
316,1,51619,351437,1,1,1153
316,1,51619,355420,1,0,819
316,1,51619,358373,3,0,738
316,1,51619,361742,3,0,703
316,1,51619,364380,1,0,989
316,1,51619,367915,3,0,922
316,1,51619,370902,3,0,915
316,1,51619,374054,2,1,813
316,1,51619,377655,2,0,771
316,1,51619,380858,1,0,1019
316,2,51619,400920,0,0,649
316,2,51619,403907,0,0,464
316,2,51619,407707,0,0,498
316,2,51619,411142,0,0,416
316,2,51619,413896,0,0,424
316,2,51619,416186,0,0,495
316,2,51619,419123,0,0,454
316,2,51619,422608,0,0,818
316,2,51619,425861,0,0,424
316,2,51619,429727,0,0,509
320,1,64597,73929,2,0,940
320,1,64597,77714,1,0,906
320,1,64597,80952,3,0,948
320,1,64597,84339,3,1,961
320,1,64597,88539,1,0,1050
320,1,64597,92425,3,1,1193
320,1,64597,96559,1,1,1003
320,1,64597,99498,2,0,1217
320,2,64597,120468,0,1,650
320,2,64597,123357,0,1,581
320,2,64597,126080,0,1,947
320,2,64597,129367,0,1,642
320,2,64597,133352,0,1,575
320,2,64597,136856,0,1,560
320,2,64597,141156,0,1,953
320,2,64597,145058,0,1,770
320,2,64597,148860,0,1,1435
320,1,64597,168867,3,1,649
320,1,64597,171756,3,1,822
320,1,64597,175210,2,1,1206
320,1,64597,179842,2,1,703
320,1,64597,184076,3,1,1008
320,1,64597,188310,2,1,1187
320,1,64597,192427,2,1,914
320,1,64597,196479,1,0,1043
320,2,64597,215689,0,1,1486
320,2,64597,219807,0,1,700
320,2,64597,222745,0,1,1768
320,2,64597,226763,0,1,615
320,2,64597,229520,0,1,562
320,2,64597,232724,0,1,455
320,2,64597,236012,0,1,609
320,2,64597,238469,0,1,784
320,2,64597,241590,0,1,607
320,2,64597,244429,0,1,549
320,1,64597,263756,2,1,588
320,1,64597,266080,2,1,1047
320,1,64597,269966,1,0,1009
320,1,64597,274017,1,0,973
320,1,64597,278533,2,0,997
320,1,64597,281970,1,0,966
320,1,64597,285473,1,0,1069
320,1,64597,289674,3,1,923
320,1,64597,293227,3,1,892
320,2,64597,313467,0,1,1247
320,2,64597,318049,0,1,564
320,2,64597,321453,0,1,428
320,2,64597,324027,0,1,387
320,2,64597,327165,0,1,537
320,2,64597,329755,0,1,444
320,2,64597,334138,0,1,460
320,2,64597,337924,0,1,452
320,2,64597,341012,0,1,447
320,1,64597,360621,1,1,1119
320,1,64597,364572,1,1,935
320,1,64597,367644,3,1,2173
320,1,64597,372459,3,1,857
320,1,64597,375265,1,1,1435
320,1,64597,379233,3,1,843
320,1,64597,382122,3,1,1157
320,1,64597,385576,2,1,1588
320,1,64597,389909,2,1,1388
320,2,64597,410265,0,1,726
320,2,64597,413337,0,1,602
320,2,64597,417272,0,1,835
320,2,64597,421041,0,1,445
320,2,64597,423830,0,1,387
320,2,64597,426055,0,1,313
320,2,64597,428811,0,1,538
320,2,64597,432381,0,1,577
320,2,64597,435386,0,1,449
320,2,64597,439271,0,0,455
326,1,44044,53375,2,0,732
326,1,44044,56945,1,1,617
326,1,44044,59900,3,1,829
326,1,44044,63171,3,1,644
326,1,44044,67057,1,1,579
326,1,44044,70477,3,1,833
326,1,44044,74246,1,1,828
326,1,44044,77003,2,1,1132
326,1,44044,81369,1,1,873
326,2,44044,100994,0,1,658
326,2,44044,103883,0,0,255
326,2,44044,106274,0,1,514
326,2,44044,109130,0,1,395
326,2,44044,112865,0,1,416
326,2,44044,116219,0,1,405
326,2,44044,120354,0,1,437
326,2,44044,123724,0,1,396
326,2,44044,127161,0,1,375
326,2,44044,129585,0,1,496
326,1,44044,149144,3,1,504
326,1,44044,151884,3,1,791
326,1,44044,155320,2,1,1024
326,1,44044,159787,2,1,780
326,1,44044,164104,3,1,741
326,1,44044,168072,2,1,675
326,1,44044,171691,2,1,1054
326,1,44044,175875,1,0,1068
326,1,44044,178565,1,1,1143
326,2,44044,199270,0,1,846
326,2,44044,202756,0,1,387
326,2,44044,205380,0,1,498
326,2,44044,208119,0,1,479
326,2,44044,210743,0,1,581
326,2,44044,213964,0,1,290
326,2,44044,217085,0,1,297
326,2,44044,219227,0,1,371
326,2,44044,221933,0,1,355
326,2,44044,224523,0,1,422
326,2,44044,227180,0,1,281
326,1,44044,246423,2,1,1040
326,1,44044,249197,2,1,782
326,1,44044,252816,1,1,734
326,1,44044,256585,1,0,1092
326,1,44044,261217,2,1,883
326,1,44044,264538,1,0,1419
326,1,44044,268489,1,1,939
326,1,44044,272557,3,1,773
326,1,44044,275961,3,1,705
326,2,44044,296034,0,1,324
326,2,44044,299687,0,1,698
326,2,44044,303224,0,1,381
326,2,44044,305747,0,1,558
326,2,44044,309035,0,1,439
326,2,44044,311493,0,1,338
326,2,44044,315776,0,1,464
326,2,44044,319578,0,1,548
326,2,44044,322766,0,1,421
326,2,44044,325821,0,0,349
326,1,44044,345828,1,0,737
326,1,44044,349415,1,1,951
326,1,44044,352503,3,1,884
326,1,44044,356023,3,1,826
326,1,44044,358779,1,0,1196
326,1,44044,362515,3,1,854
326,1,44044,365387,3,1,722
326,1,44044,368342,2,1,1658
326,1,44044,372726,2,1,844
326,2,44044,392534,0,1,729
326,2,44044,395605,0,1,320
326,2,44044,399258,0,1,289
326,2,44044,402479,0,1,264
326,2,44044,405086,0,1,297
326,2,44044,407228,0,1,362
326,2,44044,410034,0,1,305
326,2,44044,413371,0,1,229
326,2,44044,416027,0,1,441
326,2,44044,419913,0,1,476
326,2,44044,422320,0,1,538
330,1,28022,37353,2,0,1252
330,1,28022,41520,1,1,686
330,1,28022,44542,3,1,1171
330,1,28022,48145,3,1,749
330,1,28022,52130,1,0,817
330,1,28022,55783,3,1,1056
330,1,28022,59784,1,1,1062
330,1,28022,62789,2,0,906
330,1,28022,66940,1,1,1233
330,2,28022,86931,0,1,346
330,2,28022,89521,0,1,437
330,2,28022,92094,0,1,411
330,2,28022,94851,0,1,337
330,2,28022,98520,0,1,403
330,2,28022,101857,0,1,450
330,2,28022,106041,0,1,402
330,2,28022,109378,0,1,430
330,2,28022,112832,0,1,494
330,2,28022,115372,0,1,405
330,1,28022,134914,3,1,1064
330,1,28022,138236,3,1,1466
330,1,28022,142369,2,1,1302
330,1,28022,147151,2,1,1071
330,1,28022,151800,3,1,750
330,1,28022,155818,2,0,1322
330,1,28022,160152,2,1,1147
330,1,28022,164485,1,1,978
330,2,28022,183629,0,1,783
330,2,28022,187049,0,1,492
330,2,28022,189822,0,1,476
330,2,28022,192545,0,1,403
330,2,28022,195085,0,1,407
330,2,28022,198174,0,1,589
330,2,28022,201594,0,1,399
330,2,28022,203835,0,1,478
330,2,28022,206658,0,1,455
330,2,28022,209347,0,1,394
330,2,28022,212037,0,1,432
330,1,28022,231480,2,1,1136
330,1,28022,234402,2,1,1352
330,1,28022,238636,1,1,1466
330,1,28022,243202,1,1,1947
330,1,28022,248730,2,1,808
330,1,28022,252018,1,0,1890
330,1,28022,256484,1,1,1043
330,1,28022,260718,3,1,1388
330,2,28022,281306,0,1,491
330,2,28022,285142,0,1,383
330,2,28022,288363,0,1,345
330,2,28022,290853,0,1,330
330,2,28022,293925,0,1,375
330,2,28022,296382,0,1,376
330,2,28022,300699,0,1,356
330,2,28022,304402,0,1,479
330,2,28022,307523,0,1,399
330,2,28022,310611,0,1,362
330,1,28022,330685,1,1,1395
330,1,28022,334968,1,1,2399
330,1,28022,339534,3,1,1153
330,1,28022,343370,3,1,1305
330,1,28022,346657,1,1,965
330,1,28022,350210,3,1,1544
330,1,28022,353830,3,1,1742
330,1,28022,357881,2,0,1274
330,2,28022,378419,0,1,460
330,2,28022,381209,0,1,442
330,2,28022,384978,0,1,356
330,2,28022,388315,0,1,592
330,2,28022,391254,0,1,582
330,2,28022,393694,0,1,483
330,2,28022,396617,0,1,469
330,2,28022,400153,0,1,426
330,2,28022,403009,0,1,1197
330,2,28022,407641,0,1,481
331,1,35213,44560,2,1,1711
331,1,35213,49110,1,1,1322
331,1,35213,52779,3,1,865
331,1,35213,56083,3,1,701
331,1,35213,60018,1,1,1255
331,1,35213,64119,3,1,1075
331,1,35213,68137,1,1,824
331,1,35213,70893,2,1,1142
331,2,35213,91797,0,1,352
331,2,35213,94387,0,1,287
331,2,35213,96811,0,1,357
331,2,35213,99501,0,1,287
331,2,35213,103120,0,1,410
331,2,35213,106474,0,1,302
331,2,35213,110509,0,1,374
331,2,35213,113813,0,1,355
331,2,35213,117200,0,1,321
331,2,35213,119558,0,1,363
331,1,35213,139000,3,1,732
331,1,35213,141972,3,1,581
331,1,35213,145193,2,1,766
331,1,35213,149394,2,0,1399
331,1,35213,154325,3,1,973
331,1,35213,158542,2,1,973
331,1,35213,162461,2,1,982
331,1,35213,166578,1,1,1264
331,2,35213,186004,0,1,430
331,2,35213,189059,0,1,313
331,2,35213,191616,0,1,311
331,2,35213,194157,0,1,366
331,2,35213,196664,0,1,384
331,2,35213,199685,0,1,310
331,2,35213,202840,0,1,321
331,2,35213,204999,0,1,1047
331,2,35213,208386,0,1,360
331,2,35213,210992,0,1,332
331,2,35213,213566,0,1,323
331,1,35213,232859,2,1,814
331,1,35213,235416,2,1,946
331,1,35213,239202,1,1,793
331,1,35213,243037,1,1,973
331,1,35213,247553,2,1,961
331,1,35213,250957,1,1,1108
331,1,35213,254609,1,1,1154
331,1,35213,258893,3,1,634
331,1,35213,262164,3,1,989
331,2,35213,282503,0,1,442
331,2,35213,286272,0,1,415
331,2,35213,289526,0,1,378
331,2,35213,292050,0,1,348
331,2,35213,295138,0,1,307
331,2,35213,297479,0,1,350
331,2,35213,301763,0,1,307
331,2,35213,305399,0,1,300
331,2,35213,308338,0,1,333
331,2,35213,311310,0,1,289
331,1,35213,331251,1,0,1301
331,1,35213,335385,1,1,898
331,1,35213,338423,3,1,1068
331,1,35213,342126,3,1,926
331,1,35213,344998,1,1,1123
331,1,35213,348668,3,1,1142
331,1,35213,351855,3,1,731
331,1,35213,354827,2,1,986
331,1,35213,358547,2,1,553
331,2,35213,378056,0,1,387
331,2,35213,380778,0,1,306
331,2,35213,384415,0,1,313
331,2,35213,387669,0,1,339
331,2,35213,390342,0,1,374
331,2,35213,392550,0,1,308
331,2,35213,395306,0,1,298
331,2,35213,398644,0,1,361
331,2,35213,401433,0,1,363
331,2,35213,405235,0,1,333
331,2,35213,407510,0,1,464
332,1,71734,81065,2,0,844
332,1,71734,84751,1,1,1275
332,1,71734,88371,3,1,1230
332,1,71734,92040,3,1,1212
332,1,71734,96490,1,0,1231
332,1,71734,100558,3,1,1104
332,1,71734,104592,1,0,1062
332,1,71734,107598,2,1,1074
332,2,71734,128435,0,1,334
332,2,71734,131008,0,1,345
332,2,71734,133499,0,0,356
332,2,71734,136205,0,1,477
332,2,71734,140024,0,1,453
332,2,71734,143411,0,1,548
332,2,71734,147695,0,1,409
332,2,71734,151049,0,1,514
332,2,71734,154602,0,1,600
332,2,71734,157242,0,1,550
332,1,71734,176850,3,1,1012
332,1,71734,180105,3,1,1039
332,1,71734,183774,2,1,1348
332,1,71734,188556,2,1,1037
332,1,71734,193122,3,1,1214
332,1,71734,197571,2,1,957
332,1,71734,201473,2,1,894
332,1,71734,205508,1,1,789
332,2,71734,224469,0,1,546
332,2,71734,227657,0,1,472
332,2,71734,230363,0,1,551
332,2,71734,233152,0,1,483
332,2,71734,235776,0,1,609
332,2,71734,239030,0,1,515
332,2,71734,242384,0,1,472
332,2,71734,244692,0,1,468
332,2,71734,247498,0,1,541
332,2,71734,250270,0,1,588
332,2,71734,253110,0,1,463
332,1,71734,272535,2,1,659
332,1,71734,274927,2,0,1434
332,1,71734,279193,1,0,1385
332,1,71734,283610,1,0,1390
332,1,71734,288525,2,1,1159
332,1,71734,292111,1,0,982
332,1,71734,295631,1,0,1520
332,1,71734,300296,3,1,1283
332,2,71734,320735,0,0,1118
332,2,71734,325185,0,1,530
332,2,71734,328555,0,1,835
332,2,71734,331527,0,1,532
332,2,71734,334798,0,1,472
332,2,71734,337305,0,1,488
332,2,71734,341738,0,1,401
332,2,71734,345474,0,1,422
332,2,71734,348529,0,1,632
332,1,71734,368320,1,1,1186
332,1,71734,372338,1,1,1119
332,1,71734,375593,3,1,864
332,1,71734,379096,3,1,1108
332,1,71734,382151,1,1,1414
332,1,71734,386103,3,1,1300
332,1,71734,389440,3,1,1405
332,1,71734,393142,2,0,1265
332,1,71734,397144,2,0,1368
332,2,71734,417466,0,1,573
332,2,71734,420372,0,1,320
332,2,71734,424025,0,0,482
332,2,71734,427445,0,1,452
332,2,71734,430234,0,1,570
332,2,71734,432642,0,1,545
332,2,71734,435630,0,1,445
332,2,71734,439117,0,1,432
332,2,71734,441990,0,1,690
332,2,71734,446124,0,1,394
335,1,17757,27088,2,1,725
335,1,17757,30724,1,0,414
335,1,17757,33481,3,1,459
335,1,17757,36386,3,1,355
335,1,17757,39972,1,1,450
335,1,17757,43260,3,0,521
335,1,17757,46713,1,1,465
335,1,17757,49121,2,0,490
335,1,17757,52840,1,1,453
335,1,17757,55530,2,1,716
335,2,17757,75304,0,1,385
335,2,17757,77928,0,0,337
335,2,17757,80402,0,1,393
335,2,17757,83125,0,0,321
335,2,17757,86777,0,1,421
335,2,17757,90131,0,1,313
335,2,17757,94166,0,0,384
335,2,17757,97487,0,0,412
335,2,17757,100940,0,1,427
335,2,17757,103414,0,1,393
335,1,17757,122956,3,1,649
335,1,17757,125895,3,0,377
335,1,17757,128933,2,1,565
335,1,17757,133001,2,1,669
335,1,17757,137252,3,0,588
335,1,17757,141137,2,1,501
335,1,17757,144624,2,1,521
335,1,17757,148326,1,1,623
335,1,17757,150634,1,1,604
335,2,17757,170790,0,1,378
335,2,17757,173812,0,1,440
335,2,17757,176485,0,1,340
335,2,17757,179059,0,1,418
335,2,17757,181616,0,1,355
335,2,17757,184654,0,0,372
335,2,17757,187859,0,1,414
335,2,17757,190101,0,1,509
335,2,17757,192956,0,1,448
335,2,17757,195646,0,1,612
335,2,17757,198551,0,1,550
335,1,17757,218127,2,1,457
335,1,17757,220352,2,0,578
335,1,17757,223822,1,0,517
335,1,17757,227441,1,0,491
335,1,17757,231526,2,1,1078
335,1,17757,235062,1,1,690
335,1,17757,238300,1,1,530
335,1,17757,242002,3,0,499
335,1,17757,245190,3,0,711
335,2,17757,265297,0,1,490
335,2,17757,269132,0,1,672
335,2,17757,272636,0,1,468
335,2,17757,275242,0,1,414
335,2,17757,278397,0,1,396
335,2,17757,280855,0,1,477
335,2,17757,285271,0,1,462
335,2,17757,289073,0,1,462
335,2,17757,292178,0,1,419
335,2,17757,295233,0,1,539
335,1,17757,315489,1,0,551
335,1,17757,318926,1,1,647
335,1,17757,321748,3,0,860
335,1,17757,325301,3,1,567
335,1,17757,327842,1,1,736
335,1,17757,331146,3,0,1056
335,1,17757,334284,3,1,679
335,1,17757,337256,2,1,815
335,1,17757,340842,2,1,999
335,1,17757,344312,1,1,818
335,2,17757,364187,0,1,391
335,2,17757,366909,0,1,374
335,2,17757,370612,0,1,487
335,2,17757,374032,0,1,584
335,2,17757,376955,0,1,408
335,2,17757,379246,0,1,599
335,2,17757,382284,0,1,500
335,2,17757,385871,0,1,502
335,2,17757,388809,0,1,375
335,2,17757,392628,0,1,493
336,1,21156,30487,2,1,1271
336,1,21156,34688,1,1,1674
336,1,21156,38706,3,0,1855
336,1,21156,43006,3,1,1501
336,1,21156,47738,1,1,1780
336,1,21156,52353,3,0,1410
336,1,21156,56704,1,0,1627
336,1,21156,60273,2,1,2059
336,2,21156,82090,0,1,1341
336,2,21156,85676,0,1,719
336,2,21156,88532,0,1,700
336,2,21156,91570,0,1,533
336,2,21156,95439,0,1,671
336,2,21156,99042,0,1,905
336,2,21156,103674,0,1,890
336,2,21156,107493,0,1,799
336,2,21156,111328,0,1,606
336,1,21156,130588,3,1,916
336,1,21156,133776,3,1,1179
336,1,21156,137628,2,1,1895
336,1,21156,142991,2,1,1223
336,1,21156,147773,3,1,1374
336,1,21156,152422,2,0,2181
336,1,21156,157602,2,0,2293
336,2,21156,179551,0,1,665
336,2,21156,182855,0,1,458
336,2,21156,185578,0,1,574
336,2,21156,188384,0,1,359
336,2,21156,190875,0,1,504
336,2,21156,194063,0,1,827
336,2,21156,197715,0,1,575
336,2,21156,200189,0,1,1060
336,2,21156,203593,0,1,1435
336,2,21156,207262,0,1,1590
336,1,21156,227651,2,1,1268
336,1,21156,230690,2,1,1380
336,1,21156,234957,1,0,0
336,1,21156,240552,1,1,1016
336,1,21156,245151,2,1,1803
336,1,21156,249401,1,1,1441
336,1,21156,253419,1,1,1010
336,1,21156,257587,3,1,2009
336,2,21156,278789,0,1,900
336,2,21156,283023,0,1,691
336,2,21156,286543,0,1,725
336,2,21156,289399,0,1,735
336,2,21156,292869,0,1,824
336,2,21156,295775,0,1,688
336,2,21156,300390,0,1,949
336,2,21156,304674,0,1,675
336,2,21156,307995,0,1,671
336,1,21156,327885,1,1,1566
336,1,21156,332335,1,1,1108
336,1,21156,335622,3,1,1322
336,1,21156,339640,3,1,1168
336,1,21156,342778,1,1,1357
336,1,21156,346697,3,0,1011
336,1,21156,349785,3,1,1577
336,1,21156,353654,2,1,816
336,1,21156,357223,2,1,1613
336,2,21156,377795,0,1,799
336,2,21156,380933,0,1,633
336,2,21156,384901,0,1,717
336,2,21156,388587,0,1,662
336,2,21156,391592,0,1,1110
336,2,21156,394581,0,1,645
336,2,21156,397669,0,1,567
336,2,21156,401305,0,1,798
336,2,21156,404543,0,1,846
340,1,63529,72860,2,1,1633
340,1,63529,77327,1,0,1305
340,1,63529,80979,3,1,1344
340,1,63529,84765,3,1,1006
340,1,63529,88999,1,1,1037
340,1,63529,92867,3,1,1287
340,1,63529,97085,1,1,1504
340,1,63529,100522,2,1,1202
340,2,63529,121475,0,1,1080
340,2,63529,124796,0,1,403
340,2,63529,127336,0,1,626
340,2,63529,130292,0,1,469
340,2,63529,134094,0,1,474
340,2,63529,137514,0,1,434
340,2,63529,141682,0,1,515
340,2,63529,145135,0,1,396
340,2,63529,148572,0,1,461
340,2,63529,151079,0,1,451
340,1,63529,170588,3,1,1183
340,1,63529,174009,3,1,1026
340,1,63529,177678,2,1,1660
340,1,63529,182775,2,0,2091
